1000,41603,239635,219248,32390
1000,42943,239566,201532,31377
1000,42098,239572,203208,32424
1000,43530,239343,161742,30974
1000,43671,240166,283534,32211
1000,42064,239769,240315,31181
1000,43242,239409,171880,31490
1000,42121,239361,159995,31532
1000,43166,239577,209355,31135
1000,43465,239385,165768,31912
1400,58552,239947,285969,31831
1400,58235,239485,235822,32669
1400,58425,239705,253867,31479
1400,59132,239293,193141,31449
1400,59630,239413,216903,31693
1400,59184,239480,230886,34419
1400,60001,239365,207399,31418
1400,59467,239587,245210,31469
1400,58776,239965,289604,31087
1400,59565,239485,229386,31303
1400,59746,239803,271286,31289
1400,59977,239218,181454,31027
1400,59900,239319,210045,31451
1400,58506,239725,262404,31448
1400,60072,239500,231938,32122
1400,58507,239360,227341,42265
1400,59712,239437,225407,33139
1400,61613,239308,198590,31265
1400,60171,239509,228484,32485
1400,62061,239251,225742,38320
1400,58503,239389,269807,57504
1400,60577,239314,203572,32469
1400,59536,239539,237648,32361
1400,60991,239386,216561,33461
1400,60996,239600,248644,32327
1400,58978,239485,231478,32614
1400,59885,239284,198384,32107
1400,59650,239629,249673,31054
1400,60090,239293,194729,31925
1400,59985,239507,222649,31049
2500,105693,238992,244774,32250
2500,105485,238788,239549,32004
2500,105897,239184,268577,31109
2500,104292,239299,276547,31248
2500,106580,239511,302254,31266
2500,106209,239022,247915,31040
2500,105959,239238,280835,30857
2500,105739,239690,314814,32090
2500,105500,239365,283748,30960
2500,105187,239162,268370,31720
2500,106129,239266,275683,31639
2500,106146,239672,313563,31943
2500,104846,239037,253337,31623
2500,105486,239325,285960,31562
2500,107804,238655,200596,31893
2500,105675,239245,271730,31203
2500,107281,239930,330642,32143
2500,107906,239160,274611,32006
2500,106950,239264,275168,32185
2500,108559,239236,274574,31294
2500,105599,239212,273651,31459
2500,107406,239332,282798,32318
2500,106756,239443,295702,32160
2500,107563,239611,311950,31546
2500,108613,239242,275402,31434
2500,105472,239701,317106,31417
2500,107288,239007,247420,32024
2500,105086,239638,315356,35921
2500,106808,239042,256048,31529
2500,106564,239424,295297,31890
4000,169053,238755,309305,31999
4000,169142,238428,274779,31316
4000,169689,239428,351255,31497
4000,168478,239007,333760,32651
4000,170575,238878,317243,31451
4000,172029,239497,359087,31493
4000,171044,238777,309488,32087
4000,171190,238873,325972,32278
4000,166964,239245,359322,32687
4000,168694,239129,336224,33344
4000,171100,239127,338844,31720
4000,170466,238930,318923,31920
4000,167956,238926,326800,31608
4000,168274,239450,352949,31481
4000,172105,239170,336277,31157
4000,170443,238524,289879,32180
4000,171404,238980,325364,35971
4000,171669,238448,284308,31751
4000,170223,238952,331888,32004
4000,173011,239506,369917,38741
4000,167935,238731,304835,31776
4000,169015,239077,333564,31354
4000,170435,238839,314033,32866
4000,171275,238926,319154,32253
4000,171384,239146,340529,31734
4000,169124,238983,322057,31443
4000,170964,238817,311060,31975
4000,169159,238939,319861,31750
4000,171062,238734,302531,32284
4000,170518,238611,298512,31193
8000,338159,238211,403985,31764
8000,338699,239564,464767,31172
8000,341928,238427,421735,30968
8000,338135,237515,374189,32711
8000,340143,237805,391514,31876
8000,341797,237508,374461,31820
8000,342337,238337,413152,32270
8000,341897,237510,372255,32608
8000,335657,238608,426857,32369
8000,339366,237901,396628,32464
8000,340248,237931,398336,31795
8000,339138,237670,379642,31361
8000,338625,237805,385465,32709
8000,336183,237713,383849,31677
8000,343450,238023,397361,31467
8000,337730,238403,412359,31779
8000,344912,237886,393552,31314
8000,342471,238888,434977,32459
8000,341014,238213,411610,31191
8000,342722,238331,410386,31186
8000,338381,237995,406262,33486
8000,335734,238158,428573,42237
8000,341712,238346,458195,51129
8000,341689,237449,364545,35124
8000,342125,238244,408640,30975
8000,338808,238979,435923,31279
8000,344622,238316,412420,31082
8000,339542,237398,367741,32154
8000,340884,238232,412680,32246
8000,341498,238184,408288,31479
10000,422295,237587,452697,31744
10000,422716,237083,412354,32388
10000,426378,237640,436096,31812
10000,422823,237419,425294,32178
10000,424807,238842,466963,31480
10000,428001,237221,408025,31704
10000,426501,236978,403728,33401
10000,426680,236825,389573,31064
10000,421970,238414,453331,31060
10000,424563,237201,412163,31665
10000,424294,237624,426590,31211
10000,424142,237546,429944,31193
10000,424275,237524,421444,32076
10000,420829,238216,441947,31343
10000,429089,238041,437724,32487
10000,424043,237943,432636,30795
10000,428340,238187,440253,31417
10000,426646,237722,423480,31354
10000,427386,239076,464956,31274
10000,428501,237731,421471,31275
10000,423475,237743,422831,31073
10000,422443,237299,405309,31457
10000,426160,238168,447157,32799
10000,427634,238222,448581,31524
10000,426233,238405,453117,31023
10000,425530,237805,431411,31393
10000,429353,237345,418996,31202
10000,425174,237478,426431,30986
10000,426551,237520,416423,31223
10000,426683,239041,465843,31318
16000,675043,236355,506595,38728
