10,440,119996,114876,27098
10,471,119915,89209,27626
10,431,119924,73860,26414
10,463,119915,75618,27690
10,492,119915,75764,28438
10,336,119915,73039,26137
10,393,119915,74235,27304
10,499,119996,114491,30618
10,393,119915,72942,25812
10,409,119980,100493,25859
10,471,119963,101863,25694
10,325,119924,72446,25700
10,458,119996,112291,26344
10,433,119915,71973,25681
10,462,119915,73881,25845
10,353,119915,73908,25919
10,502,119915,72492,25400
10,490,119915,72491,25688
10,437,119924,72801,26110
10,487,120020,123567,28045
10,427,119915,72211,25759
10,469,119915,71498,25491
10,449,119915,72235,25553
10,369,119915,72829,26326
10,393,119915,78062,26705
10,449,119915,72944,25867
10,328,119956,87313,25633
10,391,119924,73226,26102
10,301,119924,72215,25853
10,361,119915,72831,28702
20,983,119945,88621,26448
20,873,120073,139420,25740
20,947,120032,130592,27045
20,839,119945,88438,26138
20,888,119912,76741,27483
20,818,119912,73201,25795
20,1017,120041,131068,26022
20,1004,119912,72687,26061
20,743,120089,147039,26060
20,802,120241,183633,26905
20,956,119921,74181,28007
20,695,119945,89375,28251
20,836,119912,73447,27164
20,841,119945,87433,25923
20,926,119945,88965,27160
20,781,120241,184524,26103
20,990,119912,73071,25847
20,979,119969,100572,26071
20,793,119921,77641,28469
20,880,120178,168340,25985
20,772,120056,139615,26015
20,988,119993,113280,26787
20,775,119921,72951,26106
20,901,119993,112725,26368
20,861,120025,123626,25864
20,800,120041,133436,26164
20,868,119953,89997,26637
20,734,119993,112825,27746
20,820,119993,123216,26166
20,902,119921,73046,26282
30,1470,119966,109777,28309
30,1221,120038,130873,26218
30,1348,119918,72847,27044
30,1246,120022,123338,26966
30,1380,119909,74226,26055
30,1215,120103,146353,26172
30,1401,119974,100815,26311
30,1418,119990,114420,27164
30,1200,120055,131079,25842
30,1206,119942,87154,25743
30,1388,119918,73604,26119
30,1128,120199,206892,25915
30,1296,120328,196868,26307
30,1297,120088,145581,26610
30,1352,120151,160941,26685
30,1175,119950,88549,26770
30,1421,120086,147714,26581
30,1444,120022,122912,26426
30,1140,119998,112000,25962
30,1228,119909,73164,26645
30,1160,119942,92256,28509
30,1355,119966,101577,26548
30,1087,120038,131317,26321
30,1409,120223,178048,27015
30,1247,119983,102927,26263
30,1239,120062,139061,25804
30,1388,119942,87761,26918
30,1148,119909,72659,26353
30,1197,120038,130605,25589
30,1224,120136,163573,26203
60,2466,119989,131361,32867
60,2635,120408,210851,26353
60,2735,120142,158941,26388
60,2678,120168,167398,28440
60,2719,119957,100829,25971
60,2412,119981,112534,26204
60,2463,120046,131231,25768
60,2644,120109,154337,26272
60,2337,120214,177927,26520
60,2528,120037,131141,26477
60,2679,120037,130914,25876
60,2704,120229,182430,26573
60,2725,120135,157632,27092
60,2368,120151,159706,25935
60,2688,119981,112250,26190
60,2689,120183,166166,26202
60,2709,120109,155486,26203
60,2648,120288,189133,25780
60,2488,120519,229707,25872
60,2415,120358,205791,26243
60,2311,120353,197356,30044
60,2605,120079,141004,27108
60,2461,120133,159208,26322
60,2691,120377,199693,27086
60,2579,120135,157066,29007
60,2467,120336,198608,26069
60,2682,120223,177778,25744
60,2414,119957,101661,25831
60,2483,120343,206026,26169
60,2497,120037,131021,26943
100,4298,120298,198972,26247
100,4451,120459,224872,27171
100,4449,120259,189550,27139
100,4324,120025,131518,26812
100,4645,119993,122378,26286
100,4133,120195,174737,27082
100,4242,120211,182987,27388
100,4199,120233,189576,26077
100,4171,120485,223665,26274
100,4003,120308,192606,26474
100,4474,120123,153231,25760
100,4568,120139,161153,26396
100,4812,120211,174864,26027
100,3927,120121,167170,26618
100,4430,120572,242350,26095
100,4295,120195,171407,26125
100,4284,120308,193333,25618
100,4407,120372,207081,26123
100,4350,120566,235159,29721
100,4128,120075,142974,26014
100,3964,120241,187863,26106
100,4443,120332,197347,25990
100,4111,120331,200227,26653
100,4286,120459,221430,26440
100,4293,120396,210002,26121
100,4196,120269,181939,26745
100,4531,120444,220229,26690
100,4034,120121,160012,26648
100,4052,120475,227845,26078
100,4410,120139,160687,26200
200,8368,121314,316915,26452
200,8652,120712,256220,26253
200,8545,120753,257030,26175
200,8752,121323,320371,30276
200,8959,120601,240541,26837
200,8664,120884,271869,26880
200,8399,120858,271194,26465
200,8644,120704,255125,26360
200,8136,120457,216707,26262
200,8298,121113,293172,27772
200,9217,120954,281563,26991
200,9045,120827,261967,26455
200,9000,120633,243573,26798
200,8190,120333,207963,26220
200,8814,120851,268462,26735
200,8456,120455,222165,27016
200,8489,120762,260387,28376
200,8604,120675,250512,27489
200,8781,120921,277694,26381
200,8534,121107,292798,26061
200,8333,120795,263399,26001
200,8553,120777,260615,26013
200,8338,120767,261137,25864
200,8948,120747,253358,27000
200,8491,120729,258639,26776
200,8220,121050,291243,26622
200,8734,120527,234043,26600
200,8291,120601,237466,26361
200,8529,121100,291681,26670
200,8658,120494,228105,25794
400,16656,121033,291018,26091
400,17155,121362,319220,26048
400,16929,121359,387910,31192
400,17156,121453,349679,28254
400,16841,121220,308904,26406
400,16891,121508,349627,26917
400,16961,121587,340392,26417
400,17082,121316,315016,27858
400,16229,121549,334099,27733
400,17177,121129,302147,26491
400,17250,121746,349023,26337
400,17744,121330,316887,26289
400,17611,121746,353028,26388
400,16305,121081,299259,26616
400,16844,121343,325461,26477
400,16781,120692,262645,26265
400,17246,122101,371125,26596
400,17408,121000,289165,26389
400,18029,120981,290082,26190
400,17448,122108,372397,27356
400,16664,121456,332043,27401
400,17408,121354,318246,26354
400,16946,121902,357295,26578
400,17835,121079,299496,26039
400,16759,121656,338006,26342
