10,440,72286,97001,22401
10,471,72399,145275,24104
10,431,72246,70044,23807
10,463,72423,149829,24088
10,492,72238,70021,23809
10,336,72399,136715,22933
10,393,72294,99143,23155
10,499,72447,150452,22584
10,393,72399,136594,24645
10,409,72303,97187,22619
10,471,72238,69065,23524
10,325,72318,109167,22866
10,458,72238,68837,22637
10,433,72318,110444,23708
10,462,72327,109412,22829
10,353,72351,118771,22853
10,502,72503,162324,22934
10,490,72238,72853,23226
10,437,72399,136574,22651
10,487,72455,150067,22892
10,427,72270,83493,22941
10,469,72351,118384,23494
10,449,72238,69538,23348
10,369,72334,119259,22777
10,393,72327,124059,26161
10,449,72334,167741,32957
10,328,72392,129923,22915
10,391,72286,105473,27216
10,301,72423,146679,22542
10,361,72318,108368,22645
20,983,72389,137662,23974
20,873,72381,128051,22704
20,947,72349,119016,23066
20,839,72365,127430,23158
20,888,72349,124591,23948
20,818,72422,137532,22745
20,1017,72317,114361,22917
20,1004,72510,162360,23551
20,743,72301,98312,23329
20,802,72446,142742,22618
20,956,72614,183363,22917
20,695,72558,172710,22622
20,836,72501,162738,23515
20,841,72565,180660,22891
20,926,72438,148079,23586
20,781,72477,156579,23906
20,990,72301,98364,22732
20,979,72414,136008,23226
20,793,72477,157303,22749
20,880,72758,209954,23093
20,772,72373,126206,22830
20,988,72341,118539,23482
20,775,72332,119245,22838
20,901,72308,109015,23057
20,861,72236,68699,22621
20,800,72453,149655,22613
20,868,72365,128190,22523
20,734,72549,180489,22818
20,820,72389,135554,23009
20,902,72414,135612,23009
30,1470,72452,150320,23744
30,1221,72748,210662,22803
30,1348,72668,198954,22859
30,1246,72380,127847,22912
30,1380,72515,167154,23344
30,1215,72814,213258,22762
30,1401,72604,185319,23251
30,1418,72428,142637,22889
30,1200,72805,215789,22805
30,1206,72411,142933,22916
30,1388,72371,126725,23160
30,1128,72588,176798,23070
30,1296,72515,168857,23232
30,1297,72621,184174,23103
30,1352,72692,200781,23108
30,1175,72419,143856,23260
30,1421,72484,155903,27850
30,1444,72532,167376,23219
30,1140,72701,200560,23761
30,1228,72731,209254,23447
30,1160,72732,206854,23509
30,1355,72549,168587,22705
30,1087,72412,135583,23327
30,1409,72483,160434,23248
30,1247,72508,162542,22784
30,1239,72507,167952,22946
