2500,108559,91840,992623,9235
2500,105599,91360,984364,9333
2500,107406,91072,994760,9371
2500,106756,90952,985506,9445
2500,107563,91816,982253,9201
2500,108613,91216,982352,8872
2500,105472,90712,985420,9575
2500,107288,91888,977855,8967
2500,105086,89824,977424,9105
2500,106808,91456,982026,9403
2500,106564,93568,994367,9396
4000,169053,146704,1077094,14174
4000,169142,146752,1070884,14194
4000,169689,145960,1075934,14519
4000,168478,149416,1082823,14509
4000,170575,147808,1284095,14550
4000,172029,146464,1112918,14530
4000,171044,146728,1121484,14418
4000,171190,147232,1101122,14821
4000,166964,150952,1094939,14987
4000,168694,145960,1083790,14694
4000,171100,144664,1097507,14203
4000,170466,145336,1076269,13966
4000,167956,149560,1111466,15162
4000,168274,146968,1078720,14241
4000,172105,147448,1071411,14079
4000,170443,145144,1082719,14858
4000,171404,144928,1072522,14425
4000,171669,145120,1090910,14161
4000,170223,146656,1084634,14553
4000,173011,149176,1076789,14798
4000,167935,148024,1076588,14552
4000,169015,147208,1083392,14459
4000,170435,150688,1085381,14516
4000,171275,147040,1078386,14320
4000,171384,146872,1094774,14121
4000,169124,148456,1078793,14077
4000,170964,148120,1077456,14463
4000,169159,147112,1099068,14435
4000,171062,148528,1108564,15174
4000,170518,148264,1086995,14645
8000,338159,293360,1224529,29590
8000,338699,292880,1206507,29069
8000,341928,288896,1207015,28683
8000,338135,291272,1208466,28131
8000,340143,290864,1216984,29136
8000,341797,293528,1217520,29613
8000,342337,294752,1198291,28318
8000,341897,295280,1216944,29479
8000,335657,294056,1225463,28543
8000,339366,293336,1211912,27903
8000,340248,291992,1211100,27210
8000,339138,291176,1201375,28692
8000,338625,290408,1211052,28263
8000,336183,291560,1201339,27707
8000,343450,294848,1204429,28782
8000,337730,292832,1205354,29006
8000,344912,291800,1400930,27967
8000,342471,294008,1214511,28412
8000,341014,293936,1242733,28573
8000,342722,294656,1200399,29331
8000,338381,293960,1210209,27945
8000,335734,296480,1213139,28569
8000,341712,293312,1208818,28725
8000,341689,289352,1201229,29719
8000,342125,290168,1204947,28446
8000,338808,292016,1211028,29035
8000,344622,289568,1208876,28305
8000,339542,293456,1203247,27760
8000,340884,288752,1258210,28533
8000,341498,295784,1210779,28780
10000,422295,366544,1264859,36991
10000,422716,368584,1249073,37026
10000,426378,362320,1275385,36987
10000,422823,365680,1259158,36351
10000,424807,368368,1253324,38844
10000,428001,365224,1280048,36583
10000,426501,365944,1245756,36669
10000,426680,366664,1323773,40831
10000,421970,366448,1274298,36873
10000,424563,365512,1265514,37016
10000,424294,364912,1259808,36544
10000,424142,364528,1267038,36511
10000,424275,362920,1311451,36180
10000,420829,362512,1266573,36627
10000,429089,369640,1258142,37627
10000,424043,364624,1259612,37617
10000,428340,365560,1256137,37322
10000,426646,364048,1243874,38107
10000,427386,364984,1245300,36760
10000,428501,363664,1259700,37969
10000,423475,365440,1255226,36363
10000,422443,363496,1246543,35500
10000,426160,365464,1240201,36462
10000,427634,367600,1265352,36798
10000,426233,368512,1269094,36958
10000,425530,363928,1256759,37596
10000,429353,361192,1255822,39116
10000,425174,370888,1267520,37533
10000,426551,363664,1244108,37625
10000,426683,367096,1260144,36396
16000,675043,583480,1356081,59628
16000,676239,587272,1346697,57626
16000,684026,583984,1323333,58633
16000,677485,583552,1343147,59057
16000,679499,584320,1356180,59265
16000,682837,587368,1338693,58591
16000,683524,582616,1332309,56492
16000,681916,585904,1334076,58743
16000,677542,584824,1336350,57117
16000,677636,587920,1468470,85994
16000,680015,587392,1354933,56821
16000,679507,585016,1346126,57680
16000,680321,586168,1338353,59123
16000,680502,581488,1328853,58248
16000,686136,586936,1358727,57882
16000,676203,581320,1352411,58165
16000,682086,582136,1344922,58094
16000,683633,583168,1356104,58802
16000,682148,586552,1351159,59204
16000,685014,581152,1342920,59022
16000,675883,585760,1372792,58974
16000,676226,583600,1334247,57820
16000,680314,585328,1344415,58753
16000,680074,587944,1342164,58730
16000,679982,586648,1341257,57591
16000,682422,586744,1332372,58190
16000,686858,584800,1336187,58243
16000,680472,584944,1360159,59267
16000,680018,587848,1338093,56892
16000,681788,581296,1341997,57546
30000,1269455,1095216,1479224,109477
30000,1269751,1089048,1478267,110069
30000,1282766,1087896,1526336,111641
30000,1272316,1093584,1468478,113952
30000,1275898,1097112,1464716,108983
30000,1272810,1101792,1478184,110613
30000,1277508,1093656,1480519,109564
30000,1272629,1095048,1468452,111066
30000,1275095,1102032,1475052,109972
30000,1271337,1101720,1481419,111026
30000,1274763,1098672,1474798,111166
30000,1273879,1094616,1470594,109826
30000,1277357,1088376,1479783,110976
30000,1276619,1095672,1732939,157635
30000,1281585,1095816,1505669,110949
30000,1273662,1095456,1491107,108898
30000,1274283,1093464,1469484,109247
30000,1278755,1099200,1495568,111073
30000,1278192,1091736,1511267,110837
30000,1282426,1100280,1475698,111205
30000,1275141,1095024,1453787,110987
30000,1278771,1101384,1460428,112964
30000,1274808,1098000,1463627,108870
30000,1272875,1094736,1476443,111141
30000,1278578,1095528,1480524,109670
30000,1279334,1098048,1487051,108903
30000,1284229,1094064,1459840,108832
30000,1277417,1088952,1459051,109162
30000,1280075,1095120,1454717,109143
30000,1273672,1091376,1477275,108579
50000,2121628,1829576,1573653,187584
50000,2111652,1822736,1573968,185397
50000,2133817,1824200,1571766,188422
50000,2120981,1812584,1600860,187480
50000,2128702,1826624,1594987,187392
50000,2120303,1830608,1586958,185883
50000,2127330,1823024,1562839,186992
50000,2118603,1824152,1577592,185905
50000,2124438,1823408,1575656,187326
50000,2124410,1828064,1615291,189799
50000,2120372,1831184,1577288,186406
50000,2129492,1827896,1585527,186403
50000,2135734,1826432,1562718,185510
50000,2129685,1818968,1567443,185710
50000,2132371,1832336,1564762,184622
50000,2120344,1822712,1580386,187538
50000,2126339,1825088,1590835,184989
50000,2126418,1824200,1576503,188019
50000,2128239,1823984,1607113,186923
50000,2129699,1833680,1588068,186794
50000,2123260,1835072,1593891,188746
50000,2131536,1831880,1563693,194386
50000,2126066,1828136,1567020,185776
50000,2123794,1834352,1576023,187621
50000,2133818,1828664,1578680,186287
50000,2128868,1828112,1568424,189862
50000,2138192,1816856,1569431,193488
50000,2128776,1824464,1564104,189510
50000,2126488,1832576,1581973,189892
50000,2125228,1829240,1573757,189191
100000,4249105,3648712,1740034,396015
100000,4235228,3642328,1728617,399919
100000,4256794,3648064,1737883,403549
100000,4244279,3658576,1752326,413630
100000,4245096,3643720,1733871,404996
100000,4238607,3652144,1935065,400231
100000,4258262,3650752,1727696,400748
100000,4248128,3659416,1740707,411665
100000,4250358,3643672,1732432,399946
100000,4251183,3639616,1731955,400455
100000,4246222,3651352,1738318,400341
100000,4257356,3668032,1737079,402691
100000,4256269,3646072,1728263,406098
100000,4257742,3658360,1742240,401492
100000,4262718,3658192,1760814,396264
100000,4243981,3632872,1759637,396959
100000,4251257,3656008,1714582,403217
100000,4249403,3651256,1761287,402864
100000,4257651,3652816,1718612,399150
100000,4262685,3656584,1719330,398420
100000,4245123,3644368,1690053,402657
100000,4255391,3663064,1740625,418979
100000,4256364,3647608,1721732,398267
100000,4249461,3658384,1738885,394233
100000,4258895,3649288,1721584,400229
100000,4264071,3649576,1717712,400306
100000,4265068,3667624,1773174,400793
100000,4253786,3646480,1768980,399670
100000,4251316,3655672,1729383,399751
100000,4249029,3655840,1713260,404843
